company_name	id	number_of_inventors	number_of_local_inventors	number_of_remote_inventors	number_of_clusters (local+remote)	radius_local	radius_remote	local_cluster	nonlocal_cluster	remote_cluster
quest diagnostics	9194006	8	8	0	1	70	70	{'number_of_inventors_in_cluster': 8, 'locations': '(33.4269 -117.6111); (33.7456 -117.8669); (34.0203 -117.8644); (33.6603 -117.9983); (33.7878 -117.8522); (33.8886 -117.8122); (33.6694 -117.8222); (33.8353 -117.9136)', 'center_lat': 33.7456, 'center_lng': -117.8669, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
adept technology	7912633	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.8706 -71.9522); (42.8706 -71.9522); (42.8706 -71.9522)', 'center_lat': 42.8706, 'center_lng': -71.9522, 'state': 'NH', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
lockheed martin	6540175	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(39.0436 -77.4878); (38.9342 -77.1778); (39.0061 -77.4289)', 'center_lat': 39.0436, 'center_lng': -77.4878, 'state': 'VA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
lockheed martin	7343860	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(39.0436 -77.4878); (38.9342 -77.1778); (38.7228 -77.5364)', 'center_lat': 39.0436, 'center_lng': -77.4878, 'state': 'VA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
lockheed martin	7814696	10	10	0	1	70	70	{'number_of_inventors_in_cluster': 10, 'locations': '(38.7508 -77.4756); (38.8403 -77.4292); (39.0436 -77.4878); (38.8403 -77.4292); (38.78 -77.3869); (38.8119 -77.6367); (38.8119 -77.6367); (38.78 -77.3869); (38.7508 -77.4756); (38.8403 -77.4292)', 'center_lat': 38.7508, 'center_lng': -77.4756, 'state': 'VA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
lockheed martin	8042471	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(39.0436 -77.4878); (38.9342 -77.1778); (38.7228 -77.5364)', 'center_lat': 39.0436, 'center_lng': -77.4878, 'state': 'VA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
teleflex	9414815	4	3	1	2	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(29.5847 -98.5522); (29.4239 -98.4933); (29.5847 -98.5522)', 'center_lat': 29.5847, 'center_lng': -98.5522, 'state': 'TX', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(38.9333 -119.9833)', 'center_lat': 38.9333, 'center_lng': -119.9833, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 2219.174178119036}]
celgene	9828358	7	4	3	3	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(32.7153 -117.1564); (32.7153 -117.1564); (32.8472 -117.2733); (33.1433 -117.1653)', 'center_lat': 32.7153, 'center_lng': -117.1564, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(40.8578 -74.4264); (40.4775 -74.6272)', 'center_lat': 40.8578, 'center_lng': -74.4264, 'state': 'NJ', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 3871.2004419512878}, {'number_of_inventors_in_cluster': 1, 'locations': '(35.7325 -78.8506)', 'center_lat': 35.7325, 'center_lng': -78.8506, 'state': 'NC', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 3515.579590537755}]
curtiss-wright	9372493	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(40.3014 -79.5392); (40.5217 -79.8425); (40.5594 -79.9589)', 'center_lat': 40.3014, 'center_lng': -79.5392, 'state': 'PA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9496897	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(42.3317 -71.1217); (41.8239 -71.4133); (42.4153 -71.1569); (42.3764 -71.2361)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9515989	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(42.4153 -71.1569); (42.3317 -71.1217); (42.3875 -71.1); (42.4153 -71.1569)', 'center_lat': 42.4153, 'center_lng': -71.1569, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9516039	7	7	0	1	70	70	{'number_of_inventors_in_cluster': 7, 'locations': '(42.3317 -71.1217); (42.4153 -71.1569); (42.375 -71.1061); (42.3317 -71.1217); (42.4906 -71.2767); (42.3583 -71.0603); (42.3317 -71.1217)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9525551	4	3	1	2	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.3317 -71.1217); (42.3875 -71.1); (42.6375 -70.95)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(34.1706 -118.8367)', 'center_lat': 34.1706, 'center_lng': -118.8367, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4207.315160385934}]
emc	9571164	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.3317 -71.1217); (42.4472 -71.225)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9621576	6	5	1	2	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(42.4153 -71.1569); (42.4583 -71.0667); (42.4153 -71.1569); (42.4906 -71.2767); (42.425 -71.0667)', 'center_lat': 42.4153, 'center_lng': -71.1569, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(39.1653 -86.5264)', 'center_lat': 39.1653, 'center_lng': -86.5264, 'state': 'IN', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 1341.2789688649132}]
emc	9654467	5	5	0	1	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(42.4153 -71.1569); (42.3317 -71.1217); (42.3875 -71.1); (42.3833 -71.4167); (42.4153 -71.1569)', 'center_lat': 42.4153, 'center_lng': -71.1569, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9659177	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.3317 -71.1217); (42.4583 -71.0667)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9667611	6	5	1	2	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(42.3833 -71.4167); (42.6658 -71.5889); (42.5792 -71.4383); (42.4153 -71.1569); (42.3369 -71.2097)', 'center_lat': 42.3833, 'center_lng': -71.4167, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(51.85 -1.3167)', 'center_lat': 51.85, 'center_lng': -1.3167, 'state': '', 'country': 'GB', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 5196.389380367708}]
emc	9674210	5	3	2	2	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.3317 -71.1217); (42.4153 -71.1569); (42.3764 -71.2361)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(35.9131 -79.0561); (35.9131 -79.0561)', 'center_lat': 35.9131, 'center_lng': -79.0561, 'state': 'NC', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 987.9854467093377}]
emc	9740844	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.4153 -71.1569); (42.3317 -71.1217); (42.4583 -71.0667)', 'center_lat': 42.4153, 'center_lng': -71.1569, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9749314	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.3833 -71.4167); (42.4153 -71.1569)', 'center_lat': 42.3833, 'center_lng': -71.4167, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9813243	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.4153 -71.1569); (42.4153 -71.1569)', 'center_lat': 42.4153, 'center_lng': -71.1569, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9843574	5	5	0	1	70	70	{'number_of_inventors_in_cluster': 5, 'locations': '(42.4153 -71.1569); (42.3317 -71.1217); (42.4153 -71.1569); (42.4583 -71.0667); (42.4472 -71.225)', 'center_lat': 42.4153, 'center_lng': -71.1569, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9860059	4	3	1	2	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.5792 -71.4383); (42.6583 -71.1375); (42.6111 -71.575)', 'center_lat': 42.5792, 'center_lng': -71.4383, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(51.85 -1.3167)', 'center_lat': 51.85, 'center_lng': -1.3167, 'state': '', 'country': 'GB', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 5184.688185527805}]
emc	9871785	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(42.3317 -71.1217); (42.3833 -71.4167); (42.4153 -71.1569)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9882879	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(42.3833 -71.4167); (42.5792 -71.4383); (42.4153 -71.1569); (42.3369 -71.2097)', 'center_lat': 42.3833, 'center_lng': -71.4167, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9917694	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.3317 -71.1217); (42.7653 -71.4681)', 'center_lat': 42.3317, 'center_lng': -71.1217, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
emc	9967251	2	2	0	1	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.3833 -71.4167); (42.4153 -71.1569)', 'center_lat': 42.3833, 'center_lng': -71.4167, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
boston scientific	7780725	7	6	1	2	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(37.5028 -122.4683); (37.2639 -122.0219); (37.6819 -121.7669); (37.8717 -122.2717); (37.775 -122.4183); (37.2872 -121.9489)', 'center_lat': 37.5028, 'center_lng': -122.4683, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(38.545 -121.7394)', 'center_lat': 38.545, 'center_lng': -121.7394, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 132.31037096239865}]
boston scientific	8668733	7	6	1	2	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(37.5028 -122.4683); (37.2639 -122.0219); (37.6819 -121.7669); (37.8717 -122.2717); (37.775 -122.4183); (37.2872 -121.9489)', 'center_lat': 37.5028, 'center_lng': -122.4683, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(38.545 -121.7394)', 'center_lat': 38.545, 'center_lng': -121.7394, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 132.31037096239865}]
boston scientific	8992608	7	6	1	2	70	70	{'number_of_inventors_in_cluster': 6, 'locations': '(37.5028 -122.4683); (37.2639 -122.0219); (37.6819 -121.7669); (37.8717 -122.2717); (37.775 -122.4183); (37.2872 -121.9489)', 'center_lat': 37.5028, 'center_lng': -122.4683, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(38.545 -121.7394)', 'center_lat': 38.545, 'center_lng': -121.7394, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 132.31037096239865}]
irobot	8862271	6	4	2	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(34.1992 -118.1869); (34.1792 -118.7619); (34.0922 -117.4342); (34.1478 -118.1436)', 'center_lat': 34.1478, 'center_lng': -118.1436, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(42.3708 -71.1833); (42.375 -71.1061)', 'center_lat': 42.3708, 'center_lng': -71.1833, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4146.29608027783}]
irobot	9092458	3	3	0	1	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(34.1897 -118.1303); (34.1361 -117.8644); (34.1478 -118.1436)', 'center_lat': 34.1897, 'center_lng': -118.1303, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
irobot	9220389	4	2	2	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.1944 -71.2); (42.3369 -71.2097)', 'center_lat': 42.1944, 'center_lng': -71.2, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(34.1792 -118.7619); (34.1478 -118.1436)', 'center_lat': 34.1792, 'center_lng': -118.7619, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4195.329741121084}]
irobot	9442488	6	4	2	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(34.1992 -118.1869); (34.1792 -118.7619); (34.0922 -117.4342); (34.1478 -118.1436)', 'center_lat': 34.1478, 'center_lng': -118.1436, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(42.3708 -71.1833); (42.375 -71.1061)', 'center_lat': 42.3708, 'center_lng': -71.1833, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4146.29608027783}]
irobot	9468349	5	4	1	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(34.2068 -118.2); (34.1161 -118.1494); (34.0522 -118.2428); (34.1478 -118.1436)', 'center_lat': 34.2068, 'center_lng': -118.2, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3231 -122.0311)', 'center_lat': 37.3231, 'center_lng': -122.0311, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 489.35404863026287}]
irobot	9538892	5	4	1	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(34.2068 -118.2); (34.1161 -118.1494); (34.0522 -118.2428); (34.1478 -118.1436)', 'center_lat': 34.2068, 'center_lng': -118.2, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(37.3231 -122.0311)', 'center_lat': 37.3231, 'center_lng': -122.0311, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 489.35404863026287}]
irobot	9615712	4	2	2	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.1944 -71.2); (42.3369 -71.2097)', 'center_lat': 42.1944, 'center_lng': -71.2, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(34.1792 -118.7619); (34.1478 -118.1436)', 'center_lat': 34.1792, 'center_lng': -118.7619, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4195.329741121084}]
irobot	9744670	4	2	2	2	70	70	{'number_of_inventors_in_cluster': 2, 'locations': '(42.3764 -71.2361); (42.575 -71.9986)', 'center_lat': 42.3764, 'center_lng': -71.2361, 'state': 'MA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(34.0522 -118.2428); (34.1792 -118.7619)', 'center_lat': 34.0522, 'center_lng': -118.2428, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 4154.8977521172}]
advantest	7362089	4	3	1	2	70	70	{'number_of_inventors_in_cluster': 3, 'locations': '(37.3542 -121.9542); (37.3542 -121.9542); (37.3542 -121.9542)', 'center_lat': 37.3542, 'center_lng': -121.9542, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 1, 'locations': '(36.2113 139.5342)', 'center_lat': 36.2113, 'center_lng': 139.5342, 'state': '', 'country': 'JP', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 8308.635537697723}]
advantest	7463018	4	4	0	1	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.3542 -121.9542); (37.3542 -121.9542); (37.3542 -121.9542); (37.3542 -121.9542)', 'center_lat': 37.3542, 'center_lng': -121.9542, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	N/A
general electric (ge)	5250228	6	4	2	2	70	70	{'number_of_inventors_in_cluster': 4, 'locations': '(37.5483 -121.9875); (37.4853 -122.2353); (37.3689 -122.0353); (37.5631 -122.3244)', 'center_lat': 37.5483, 'center_lng': -121.9875, 'state': 'CA', 'country': 'US', 'geographical_relationship': 'domestic', 'haversine_distance_to_local': 'N/A'}	N/A	[{'number_of_inventors_in_cluster': 2, 'locations': '(51.5558 -1.7797); (51.5558 -1.7797)', 'center_lat': 51.5558, 'center_lng': -1.7797, 'state': '', 'country': 'GB', 'geographical_relationship': 'cross border', 'haversine_distance_to_local': 8533.60769162257}]
