cluster_id	company_id	company	patent_id	local_radius	remote_radius	number_of_inventors	locations	center_lat	center_lng	state	country	geographical_relationship	haversine_distance_to_local
6191	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9568919	70	70	1	(42.3958 -71.1792)	42.3958	-71.1792	MA	US	domestic	N/A
6192	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9616997	70	70	3	(42.4583 -71.0667); (42.6158 -70.6625); (42.3583 -71.0603)	42.4583	-71.0667	MA	US	domestic	N/A
6193	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9616997	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	4308.075111662776
6194	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9682519	70	70	1	(38.9011 -77.2656)	38.9011	-77.2656	VA	US	domestic	N/A
6195	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9682774	70	70	4	(42.3369 -71.2097); (42.4583 -71.0667); (42.3583 -71.0603); (42.3764 -71.2361)	42.3369	-71.2097	MA	US	domestic	N/A
6196	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9791866	70	70	4	(42.4369 -71.5061); (42.3583 -71.0603); (42.3764 -71.2361); (42.375 -71.1061)	42.4369	-71.5061	MA	US	domestic	N/A
6197	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9875661	70	70	3	(38.7508 -77.4756); (38.7508 -77.4756); (38.7508 -77.4756)	38.7508	-77.4756	VA	US	domestic	N/A
6198	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9880006	70	70	1	(38.7508 -77.4756)	38.7508	-77.4756	VA	US	domestic	N/A
6199	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9880006	70	70	1	(42.3583 -71.0603)	42.3583	-71.0603	MA	US	domestic	673.9633054592692
6200	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9926084	70	70	5	(38.7508 -77.4756); (38.7508 -77.4756); (38.7508 -77.4756); (38.7508 -77.4756); (38.7508 -77.4756)	38.7508	-77.4756	VA	US	domestic	N/A
6201	022db7c6-8c02-2ccf-9cff-4368377fe80b	aurora flight sciences	9939819	70	70	1	(42.3958 -71.1792)	42.3958	-71.1792	MA	US	domestic	N/A
6202	023153b2-f5d9-2a01-6ebc-d5eeee79acac	vinturi	8505883	70	70	2	(33.0203 -117.2019); (33.1581 -117.3497)	33.0203	-117.2019	CA	US	domestic	N/A
6203	023153b2-f5d9-2a01-6ebc-d5eeee79acac	vinturi	8733742	70	70	2	(33.0203 -117.2019); (33.1581 -117.3497)	33.0203	-117.2019	CA	US	domestic	N/A
6204	023495de-99fd-36bc-fb1c-b4ac8b7de860	quality ltda	5856172	70	70	1	(33.5017 -117.6617)	33.5017	-117.6617	CA	US	domestic	N/A
6205	023495de-99fd-36bc-fb1c-b4ac8b7de860	quality ltda	5856172	70	70	1	(34.1842 -118.9097)	34.1842	-118.9097	CA	US	domestic	137.99800120748225
6206	023dc02a-e990-5ad1-f539-17e9ef039288	sefaira	8768655	70	70	4	(40.7142 -74.0064); (40.7142 -74.0064); (40.7142 -74.0064); (40.65 -73.95)	40.7142	-74.0064	NY	US	domestic	N/A
6207	023dc02a-e990-5ad1-f539-17e9ef039288	sefaira	8768655	70	70	1	(39.74 -75.0683)	39.74	-75.0683	NJ	US	domestic	140.9294124063715
6208	023dc02a-e990-5ad1-f539-17e9ef039288	sefaira	8768655	70	70	1	(32.3122 -106.7778)	32.3122	-106.7778	NM	US	domestic	3053.764833597801
6209	023dc02a-e990-5ad1-f539-17e9ef039288	sefaira	8768655	70	70	1	(51.5112 -0.1198)	51.5112	-0.1198	N/A	GB	cross border	5570.543591958409
6210	023dc02a-e990-5ad1-f539-17e9ef039288	sefaira	9315405	70	70	1	(48.4284 -123.3656)	48.4284	-123.3656	N/A	CA	domestic	N/A
6211	023dc02a-e990-5ad1-f539-17e9ef039288	sefaira	9836557	70	70	9	(40.7142 -74.0064); (40.7142 -74.0064); (40.7142 -74.0064); (40.65 -73.95); (40.7142 -74.0064); (40.65 -73.95); (40.7142 -74.0064); (40.7142 -74.0064); (40.7142 -74.0064)	40.7142	-74.0064	NY	US	domestic	N/A
6212	023dc02a-e990-5ad1-f539-17e9ef039288	sefaira	9836557	70	70	1	(39.74 -75.0683)	39.74	-75.0683	NJ	US	domestic	140.9294124063715
6213	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	6197944	70	70	4	(41.6611 -91.53); (41.6611 -91.53); (41.6611 -91.53); (41.6611 -91.53)	41.6611	-91.53	IA	US	domestic	N/A
6214	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	6773885	70	70	3	(41.6611 -91.53); (41.6611 -91.53); (41.6764 -91.5803)	41.6611	-91.53	IA	US	domestic	N/A
6215	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	6773885	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	322.50538480193893
6216	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	6889143	70	70	3	(41.6764 -91.5803); (41.6764 -91.5803); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6217	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	6889143	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6218	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7112406	70	70	2	(41.6764 -91.5803); (41.6611 -91.53)	41.6764	-91.5803	IA	US	domestic	N/A
6219	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7112406	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6220	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7135284	70	70	3	(41.6611 -91.53); (41.6611 -91.53); (41.6611 -91.53)	41.6611	-91.53	IA	US	domestic	N/A
6221	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7135284	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	322.50538480193893
6222	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7276337	70	70	3	(41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6223	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7276337	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6224	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7439341	70	70	4	(41.6764 -91.5803); (41.6611 -91.53); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6225	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7439341	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6226	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7476735	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6227	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7476735	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6228	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7604998	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6229	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7605243	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6230	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7605243	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6231	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7629152	70	70	2	(41.6764 -91.5803); (41.6611 -91.53)	41.6764	-91.5803	IA	US	domestic	N/A
6232	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7629152	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6233	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7645872	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6234	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7645872	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6235	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7707035	70	70	1	(38.8903 -77.0844)	38.8903	-77.0844	VA	US	domestic	N/A
6236	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7803536	70	70	5	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6237	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7803936	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6238	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7803936	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6239	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7855080	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6240	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	7964074	70	70	1	(41.6611 -91.53)	41.6611	-91.53	IA	US	domestic	N/A
6241	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8030460	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6242	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8030460	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6243	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8055451	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6244	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8055451	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6245	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8067164	70	70	2	(41.6764 -91.5803); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6246	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8084588	70	70	4	(41.6764 -91.5803); (41.6611 -91.53); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6247	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8084588	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6248	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8084599	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6249	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8106175	70	70	3	(41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6250	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8114979	70	70	5	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6251	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8129517	70	70	4	(41.6764 -91.5803); (41.6611 -91.53); (41.6611 -91.53); (41.6611 -92.0089)	41.6764	-91.5803	IA	US	domestic	N/A
6252	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8258276	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6253	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8258276	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6254	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8377641	70	70	3	(41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6255	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8377641	70	70	1	(42.4472 -71.225)	42.4472	-71.225	MA	US	domestic	1678.5588146526816
6256	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8377641	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6257	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8399197	70	70	2	(41.6764 -91.5803); (41.6611 -91.53)	41.6764	-91.5803	IA	US	domestic	N/A
6258	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8399197	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6259	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8658356	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6260	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8691786	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6261	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8796444	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6262	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8809515	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6263	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8883996	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6264	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8911948	70	70	3	(41.6764 -91.5803); (41.6764 -91.5803); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6265	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8911948	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6266	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8916345	70	70	5	(41.6764 -91.5803); (41.6764 -91.5803); (41.6764 -91.5803); (42.0083 -91.6439); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6267	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	8916345	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6268	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9081737	70	70	5	(41.6764 -91.5803); (41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.6611 -91.53)	41.6764	-91.5803	IA	US	domestic	N/A
6269	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9234233	70	70	5	(41.6764 -91.5803); (41.6764 -91.5803); (41.6764 -91.5803); (42.0083 -91.6439); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6270	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9234233	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6271	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9365849	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6272	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9434988	70	70	3	(41.6764 -91.5803); (41.6764 -91.5803); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6273	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9434988	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6274	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9441227	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6275	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9506057	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.7492 -91.5978); (41.7058 -91.6628)	41.6764	-91.5803	IA	US	domestic	N/A
6276	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9506057	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6277	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9506059	70	70	4	(41.6764 -91.5803); (41.6764 -91.5803); (41.6611 -91.53); (41.7492 -91.5978)	41.6764	-91.5803	IA	US	domestic	N/A
6278	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9506059	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6279	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9518262	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6280	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9540515	70	70	3	(41.6764 -91.5803); (41.6611 -91.53); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6281	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9540515	70	70	1	(42.4472 -71.225)	42.4472	-71.225	MA	US	domestic	1678.5588146526816
6282	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9540515	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6283	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9603949	70	70	2	(41.6764 -91.5803); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6284	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9644198	70	70	3	(41.6764 -91.5803); (41.6764 -91.5803); (41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6285	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9644198	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6286	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9670517	70	70	3	(41.6764 -91.5803); (41.6611 -92.0089); (41.6611 -91.53)	41.6764	-91.5803	IA	US	domestic	N/A
6287	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9731996	70	70	4	(41.6764 -91.5803); (41.6611 -92.0089); (41.6611 -92.0089); (41.7492 -91.5978)	41.6764	-91.5803	IA	US	domestic	N/A
6288	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9840702	70	70	5	(41.6764 -91.5803); (41.6764 -91.5803); (41.7058 -91.6628); (41.7492 -91.5978); (42.0083 -91.6439)	41.6764	-91.5803	IA	US	domestic	N/A
6289	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9873875	70	70	1	(41.6764 -91.5803)	41.6764	-91.5803	IA	US	domestic	N/A
6290	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9951327	70	70	3	(41.6764 -91.5803); (41.6611 -92.0089); (42.0083 -91.6439)	41.6764	-91.5803	IA	US	domestic	N/A
6291	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9951327	70	70	1	(41.85 -87.65)	41.85	-87.65	IL	US	domestic	326.5242754544712
6292	02435d45-4932-f097-4bcd-c0a830fc25dc	integrated dna technologies	9970067	70	70	2	(41.6764 -91.5803); (42.0083 -91.6439)	41.6764	-91.5803	IA	US	domestic	N/A
6293	02453049-a815-66ff-91c4-41c68f82a635	deslock	9612813	70	70	1	(52.6962 -2.5037)	52.6962	-2.5037	N/A	GB	domestic	N/A
6294	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	8423483	70	70	1	(40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6295	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9280911	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6296	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9280911	70	70	1	(40.2142 -77.0089)	40.2142	-77.0089	PA	US	domestic	254.46209139460893
6297	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9373267	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6298	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9373267	70	70	1	(40.2142 -77.0089)	40.2142	-77.0089	PA	US	domestic	254.46209139460893
6299	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9398029	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6300	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9547998	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6301	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9547998	70	70	1	(40.2142 -77.0089)	40.2142	-77.0089	PA	US	domestic	254.46209139460893
6302	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9558677	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6303	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9558677	70	70	1	(40.2142 -77.0089)	40.2142	-77.0089	PA	US	domestic	254.46209139460893
6304	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9774626	70	70	5	(40.3561 -80.1103); (40.4406 -79.9961); (40.4406 -79.9961); (40.6264 -80.0561); (40.4406 -79.9961)	40.3561	-80.1103	PA	US	domestic	N/A
6305	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9774626	70	70	1	(39.0436 -77.4878)	39.0436	-77.4878	VA	US	domestic	267.63475726246685
6306	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9781149	70	70	5	(40.3561 -80.1103); (40.4406 -79.9961); (40.4406 -79.9961); (40.6264 -80.0561); (40.4406 -79.9961)	40.3561	-80.1103	PA	US	domestic	N/A
6307	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9781149	70	70	1	(39.0436 -77.4878)	39.0436	-77.4878	VA	US	domestic	267.63475726246685
6308	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9813454	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6309	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9824609	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6310	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9824609	70	70	1	(40.2142 -77.0089)	40.2142	-77.0089	PA	US	domestic	254.46209139460893
6311	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9870715	70	70	3	(40.4406 -79.9961); (40.4406 -79.9961); (40.4406 -79.9961)	40.4406	-79.9961	PA	US	domestic	N/A
6312	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9870715	70	70	1	(40.2142 -77.0089)	40.2142	-77.0089	PA	US	domestic	254.46209139460893
6313	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9876753	70	70	1	(39.0436 -77.4878)	39.0436	-77.4878	VA	US	domestic	N/A
6314	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9912687	70	70	5	(40.3561 -80.1103); (40.4406 -79.9961); (40.4406 -79.9961); (40.6264 -80.0561); (40.4406 -79.9961)	40.3561	-80.1103	PA	US	domestic	N/A
6315	024588bf-7439-71e3-3c7a-81ca39baaa29	wombat security technologies	9912687	70	70	1	(39.0436 -77.4878)	39.0436	-77.4878	VA	US	domestic	267.63475726246685
6316	02478a05-4e17-d133-627c-8467eee84288	visionmap	8416298	70	70	1	(32.0667 34.7667)	32.0667	34.7667	N/A	IL	domestic	N/A
6317	024ed11f-d58c-7e38-62dd-fc9de7684973	morstan general agency	8538782	70	70	1	(27.9375 -82.2861)	27.9375	-82.2861	FL	US	domestic	N/A
6318	024ed11f-d58c-7e38-62dd-fc9de7684973	morstan general agency	8538782	70	70	1	(41.4994 -81.6956)	41.4994	-81.6956	OH	US	domestic	1508.968908061564
6319	024ed11f-d58c-7e38-62dd-fc9de7684973	morstan general agency	8538782	70	70	1	(28.2917 -81.4078)	28.2917	-81.4078	FL	US	domestic	94.71561408118762
6320	0266e723-afec-f6aa-e47b-c898f8aafdb6	alegeus	8412540	70	70	9	(43.0389 -87.9064); (43.2561 -88.1939); (43.0167 -88.0069); (42.8886 -88.0383); (42.8886 -88.0383); (42.9764 -88.1083); (43.0606 -88.1064); (43.0806 -88.2611); (43.2286 -88.1103)	43.0389	-87.9064	WI	US	domestic	N/A
6321	0266e723-afec-f6aa-e47b-c898f8aafdb6	alegeus	8412540	70	70	1	(44.4489 -88.0603)	44.4489	-88.0603	WI	US	domestic	157.2714308553533
6322	0266e723-afec-f6aa-e47b-c898f8aafdb6	alegeus	8438106	70	70	3	(42.8886 -88.0383); (42.9764 -88.1083); (43.0494 -88.0075)	42.8886	-88.0383	WI	US	domestic	N/A
6323	0266e723-afec-f6aa-e47b-c898f8aafdb6	alegeus	8464937	70	70	4	(43.2561 -88.1939); (42.8886 -88.0383); (42.8886 -88.0383); (43.0806 -88.2611)	43.2561	-88.1939	WI	US	domestic	N/A
6324	026e0ca5-e678-e732-1e82-e3592838a800	monogram biosciences	7041459	70	70	1	(37.3394 -121.8939)	37.3394	-121.8939	CA	US	domestic	N/A
6325	026e0ca5-e678-e732-1e82-e3592838a800	monogram biosciences	7097970	70	70	4	(37.5203 -122.2747); (37.5631 -122.3244); (37.4636 -122.4275); (37.5586 -122.27)	37.5203	-122.2747	CA	US	domestic	N/A
6326	026e0ca5-e678-e732-1e82-e3592838a800	monogram biosciences	7105308	70	70	4	(37.3394 -121.8939); (37.8044 -122.2697); (37.3394 -121.8939); (37.3231 -122.0311)	37.3394	-121.8939	CA	US	domestic	N/A
